g1,g2,g3,g4,g5,g6,r1,r2,r3,r4,r5,r6
soare,clint,pivot,,,,nynnn,nnyng,ggggg,,,
soare,spelt,slept,,,,gnnny,gygyg,ggggg,,,
soare,cutin,throb,troop,,,nynyn,nnynn,gnygn,ggggg,,
soare,chapt,spare,,,,gnggg,nngyn,ggggg,,,
soare,newie,sewer,,,,gnnyy,nggny,ggggg,,,
soare,arise,parse,,,,ynyyg,yyngg,ggggg,,,
soare,cyton,rough,morph,,,ngnyn,nnnyn,ygnng,ggggg,,
soare,clint,cacti,,,,nnynn,gnyny,ggggg,,,
soare,clint,bumph,tacky,,,nnynn,ynnny,nnnnn,ggggg,,
soare,cloot,spool,,,,gynnn,nyggn,ggggg,,,
soare,demon,,,,,nynny,ggggg,,,,
soare,culty,goody,woody,moody,,ngnnn,nnnng,ngggg,ngggg,ggggg,
soare,pleat,ahing,annex,,,nnyny,nnyyn,gnnyn,ggggg,,
soare,denet,feign,begin,,,nnnny,ngynn,ngyyg,ggggg,,
soare,clint,dumpy,buggy,fuzzy,,nnnnn,nnnnn,ngnng,ngnng,ggggg,
soare,clint,bumph,patch,,,nnynn,ynnny,nnnyg,ggggg,,
soare,talar,cahow,water,,,nnyyy,ygnng,ngnny,ggggg,,
soare,clint,bully,lumpy,,,nnnnn,nynnn,ngyng,ggggg,,
soare,clint,ninja,admin,,,nnynn,nnyyn,yynny,ggggg,,
soare,ocean,omega,,,,nyyny,gngyn,ggggg,,,
soare,clint,light,limit,,,nnnnn,nyyng,ggnng,ggggg,,
soare,clint,baffy,tabby,,,nnynn,nnnny,ygnng,ggggg,,
soare,bloat,wagon,macho,,,nyynn,nnyyn,ngnyn,ggggg,,
soare,ampul,aisle,,,,ynyng,gnnny,ggggg,,,
soare,thilk,skimp,skiff,,,gnnnn,nngny,gggnn,ggggg,,
soare,nasty,abacs,basis,,,ynynn,nggnn,yynng,ggggg,,
soare,plink,plank,,,,nngnn,ggngg,ggggg,,,
soare,pudic,nerve,verge,,,nnnyg,nnnnn,nggyg,ggggg,,
soare,culty,apian,botch,,,ngnnn,ynnyn,nnnnn,ggggg,,
soare,clint,crawl,,,,nngyn,gynnn,ggggg,,,
soare,fubsy,lousy,,,,ygnnn,nyngg,ggggg,,,
soare,thilk,snail,slain,,,gngnn,nnyyn,gyggy,ggggg,,
soare,clint,civic,cubic,,,nnnnn,gnynn,gnngg,ggggg,,
soare,arise,raise,,,,ynyyg,yyggg,ggggg,,,
soare,clint,wrack,,,,nngyn,ynnnn,ggggg,,,
soare,culti,guide,,,,nnnng,ngnny,ggggg,,,
soare,fubsy,foist,,,,ygnnn,gnngn,ggggg,,,
soare,ocean,cameo,,,,nyyny,yyyyn,ggggg,,,
soare,deter,ricin,under,,,nnnyy,ynngg,ynnny,ggggg,,
soare,baron,ardor,actor,,,nyyyn,nyygn,gnngg,ggggg,,
soare,pudic,revue,,,,nnnyg,nynnn,ggggg,,,
soare,clint,aahed,fraud,,,nngyn,nnnnn,ynnng,ggggg,,
soare,radar,party,harpy,,,nnyyn,ygnnn,yggng,ggggg,,
soare,cloot,scoop,,,,gynnn,ynggn,ggggg,,,
soare,clint,abaca,climb,,,nnnnn,gggnn,nynyn,ggggg,,
soare,deter,favel,refer,,,nnnyy,ngngg,ynngn,ggggg,,
soare,demon,olden,,,,nynny,yynyg,ggggg,,,
soare,feted,query,clerk,,,nnngy,nynnn,nnggn,ggggg,,
soare,talar,rebar,debar,,,nnyyy,nnngg,ngggg,ggggg,,
soare,clint,tally,,,,nnynn,nynny,ggggg,,,
soare,denet,piety,ethic,,,nnnny,nynny,nyyyn,ggggg,,
soare,humic,cairn,,,,nnygn,nnnyy,ggggg,,,
soare,culti,tulle,,,,nnnng,nggyn,ggggg,,,
soare,clint,oddly,ghoul,,,nynnn,nynnn,ynnyn,ggggg,,
soare,clint,dimly,fowth,hilly,,nnnnn,nyynn,ngngg,nnnny,ggggg,
soare,pudic,crude,,,,nnnyg,nyyny,ggggg,,,
soare,dhuti,apart,,,,nnggn,nnnyn,ggggg,,,
soare,thilk,scale,,,,gngng,nnngn,ggggg,,,
soare,trued,older,,,,nynyy,nyngy,ggggg,,,
soare,plink,plain,,,,nngnn,ggyyn,ggggg,,,
soare,stern,sperm,,,,gnngy,gnggn,ggggg,,,
soare,trick,gybed,briny,,,nnnyn,nggnn,nyynn,ggggg,,
soare,bloat,abbot,,,,nyynn,ynyyg,ggggg,,,
soare,deter,cupid,rerun,,,nnnyy,ngnny,nynnn,ggggg,,
soare,uneth,guest,quest,,,ynnny,yngyn,ngggg,ggggg,,
soare,crust,crisp,,,,ynnyn,ggngn,ggggg,,,
soare,culty,bumph,bound,,,ngnnn,nynnn,gynnn,ggggg,,
soare,denet,befit,,,,nnnny,ngnng,ggggg,,,
soare,clint,abamp,drawn,,,nngyn,nnnyn,nngnn,ggggg,,
soare,pling,smite,suite,,,gnnng,nngnn,gnggg,ggggg,,
soare,clint,hyped,itchy,,,nnnnn,ynyny,yynnn,ggggg,,
soare,deter,amuck,cheer,,,nnnyy,nyngg,nnnyn,ggggg,,
soare,pleat,bandh,bagel,,,nnyny,nyyyn,ggnnn,ggggg,,
soare,uneth,guess,,,,ynnny,yngnn,ggggg,,,
soare,baron,broad,,,,nyyyn,gyyyn,ggggg,,,
soare,bloat,wagon,axiom,,,nyynn,nnyyn,nyngn,ggggg,,
soare,dhuti,chard,,,,nnggn,ygnnn,ggggg,,,
soare,clint,caput,,,,nnynn,gnnng,ggggg,,,
soare,letch,leant,,,,nngny,ggynn,ggggg,,,
soare,marsh,harsh,,,,ynyyn,ngggg,ggggg,,,
soare,centu,curse,,,,ynnyg,gynny,ggggg,,,
soare,cutin,group,proud,,,nynyn,nynnn,ngggy,ggggg,,
soare,thilk,suing,swing,,,gnnnn,nngnn,gnggg,ggggg,,
soare,pling,opine,,,,nynng,ynggn,ggggg,,,
soare,ampul,bacha,waste,taste,,ynyng,ynnnn,ngnnn,ngggg,ggggg,
soare,mushy,lupus,,,,ynnnn,ngynn,ggggg,,,
soare,clint,jumbo,gumbo,,,nynnn,nnnnn,ngggg,ggggg,,
soare,deter,pilch,ganef,miner,,nnnyy,nnngg,ngnnn,nnggn,ggggg,
soare,deter,creep,green,,,nnnyy,nyngy,ngggn,ggggg,,
soare,chals,chasm,,,,yngnn,gggny,ggggg,,,
soare,clint,dimly,lipid,,,nnnnn,nyynn,ygnyn,ggggg,,
soare,culty,apian,topic,,,ngnnn,ynnyn,nyynn,ggggg,,
soare,baron,ardor,armor,,,nyyyn,nyygn,ggngg,ggggg,,
soare,crust,brush,,,,ynnyn,ngggn,ggggg,,,
soare,diact,avant,crane,,,nngyg,nngyn,nnggn,ggggg,,
soare,radar,viral,mural,,,nnyyn,ynngn,nnggg,ggggg,,
soare,pleat,bandh,abled,,,nnyny,nyyyn,yynyn,ggggg,,
soare,clint,audit,habit,,,nnynn,nnyng,ynngg,ggggg,,
soare,fubsy,bossy,,,,ygnnn,nnygg,ggggg,,,
soare,talar,pigmy,maker,,,nnyyy,ngnng,nnnyn,ggggg,,
soare,mushy,dalts,dusky,,,ynnnn,nggng,gnnny,ggggg,,
soare,clint,fudgy,dizzy,,,nnnnn,nnynn,nnyng,ggggg,,
soare,culti,title,lithe,,,nnnng,nnyyy,nggyg,ggggg,,
soare,cutin,droop,groom,brook,,nynyn,nnnnn,ngggn,ngggn,ggggg,
soare,clint,midgy,jazzy,,,nnynn,nnnnn,nnnng,ggggg,,
soare,clint,ditty,fifty,,,nnnnn,nnyny,ngngg,ggggg,,
soare,pling,sense,,,,gnnng,nnnyn,ggggg,,,
soare,plink,giant,,,,nngnn,nnygn,ggggg,,,
soare,mutch,surly,,,,gnnyn,ngnnn,ggggg,,,
soare,pleat,decal,legal,,,nnyny,nyygn,ngngg,ggggg,,
soare,clint,tally,fatal,,,nnynn,nynny,ygynn,ggggg,,
soare,clint,plunk,flunk,,,nnnnn,ngngn,ngggg,ggggg,,
soare,pleat,began,,,,nnyny,nnygn,ggggg,,,
soare,pudic,prune,,,,nnnyg,gynnn,ggggg,,,
soare,thilk,acidy,small,,,gngnn,nnngn,ynnnn,ggggg,,
soare,thilk,slant,,,,gngnn,ynnyn,ggggg,,,
soare,cloot,shock,scoff,,,gynnn,yngnn,gngyn,ggggg,,
soare,worst,torus,,,,ygnyn,nggyy,ggggg,,,
soare,clint,ninny,,,,nnnnn,nnygn,ggggg,,,
soare,meynt,abord,covey,,,ngnny,nyynn,nnynn,ggggg,,
soare,deter,pilch,riper,viper,,nnnyy,nnngg,ygnnn,ngggg,ggggg,
soare,pleat,eaten,taken,,,nnyny,nnyyy,ngygg,ggggg,,
soare,malty,moral,,,,ngyyn,gyynn,ggggg,,,
soare,pugil,vogue,,,,ngnng,nygnn,ggggg,,,
soare,clint,owing,,,,nynnn,nnggn,ggggg,,,
soare,meynt,token,,,,ngnny,nynyy,ggggg,,,
soare,feted,entry,,,,nnngy,nygnn,ggggg,,,
soare,culty,motto,booth,,,ngnnn,nnngn,ngngy,ggggg,,
soare,rewth,voter,,,,ngnyy,yynyn,ggggg,,,
soare,culti,chide,,,,nnnng,gnnny,ggggg,,,
soare,denet,eking,elfin,,,nnnny,nyynn,gnyyn,ggggg,,
soare,demon,ebony,,,,nynny,nynyy,ggggg,,,
soare,denet,feign,neigh,,,nnnny,ngynn,ngggy,ggggg,,
soare,clint,dampy,minim,,,nnnnn,nnyyn,nnynn,ggggg,,
soare,demon,melon,,,,nynny,ngygg,ggggg,,,
soare,denet,kneed,,,,nnnny,yyygn,ggggg,,,
soare,demon,depot,decoy,,,nynny,ggngn,ggngn,ggggg,,
soare,liman,voila,,,,ngynn,yynyn,ggggg,,,
soare,gault,ample,ankle,,,nnyng,nyngn,gnngg,ggggg,,
soare,baron,arrow,,,,nyyyn,nyggn,ggggg,,,
soare,mushy,,,,,ynnnn,ggggg,,,,
soare,pudic,tribe,,,,nnnyg,nnnyn,ggggg,,,
soare,leuch,cease,,,,yngng,ngnyn,ggggg,,,
soare,talar,pigmy,wager,eager,,nnyyy,ngnng,nngnn,ngggg,ggggg,
soare,trick,abmho,birth,,,nnnyn,yyynn,nynyn,ggggg,,
soare,clint,aahed,graph,,,nngyn,nnnnn,ynynn,ggggg,,
soare,trued,older,odder,,,nynyy,nyngy,gnggg,ggggg,,
soare,altho,terra,,,,nnygy,ynynn,ggggg,,,
soare,feted,weird,,,,nnngy,ngnng,ggggg,,,
soare,deter,tried,,,,nnnyy,ynygy,ggggg,,,
soare,plink,abaft,clack,,,nngnn,ngnng,nngnn,ggggg,,
soare,cyton,color,,,,ngnyn,gnngn,ggggg,,,
soare,cyton,rough,,,,ngnyn,nnnyn,ggggg,,,
soare,denet,belch,weigh,,,nnnny,ngnnn,ngnng,ggggg,,
soare,clint,uncut,,,,nnnnn,ynnyg,ggggg,,,
soare,gault,becap,ladle,,,nnyng,ngngn,nynyn,ggggg,,
soare,mutch,strip,,,,gnnyn,nnynn,ggggg,,,
soare,clint,craft,,,,nngyn,gnnng,ggggg,,,
soare,mushy,minus,,,,ynnnn,gyynn,ggggg,,,
soare,denet,dicey,,,,nnnny,gnngn,ggggg,,,
soare,clint,titan,,,,nnynn,nnyyy,ggggg,,,
soare,clint,lucid,,,,nnnnn,yyynn,ggggg,,,
soare,radar,cigar,vicar,,,nnyyn,nnngg,ygngg,ggggg,,
soare,richt,dress,,,,ynnyy,ynnnn,ggggg,,,
soare,clint,hyped,ditch,,,nnnnn,ynyny,ynnny,ggggg,,
soare,mushy,tipsy,gypsy,,,ynnnn,nnyng,nnggg,ggggg,,
soare,nasty,pasta,,,,ynynn,ngggn,ggggg,,,
soare,clint,baffy,taffy,,,nnynn,nnnny,ngggg,ggggg,,
soare,glitz,abamp,flame,,,nngng,ngnnn,nnggn,ggggg,,
soare,cloot,knosp,swoop,,,gynnn,nnggn,nngyg,ggggg,,
soare,bloat,aband,aloof,,,nyynn,nggyn,gnnnn,ggggg,,
soare,thilk,sixth,sight,,,gnnnn,yyynn,ggnyy,ggggg,,
soare,pownd,abaft,broke,,,nynyg,nynnn,nynnn,ggggg,,
soare,lathy,teary,,,,nnggy,nyyng,ggggg,,,
soare,dhuti,chart,,,,nnggn,ngnyn,ggggg,,,
soare,thilk,sixty,,,,gnnnn,ynynn,ggggg,,,
soare,cyton,roomy,wordy,,,ngnyn,nynyn,ygnng,ggggg,,
soare,newie,sheer,,,,gnnyy,nynny,ggggg,,,
soare,deter,favel,leper,,,nnnyy,ngngg,nnngy,ggggg,,
soare,poesy,nosey,,,,ygnny,ngyyg,ggggg,,,
soare,culti,bulge,,,,nnnng,nggnn,ggggg,,,
soare,savor,,,,,gyyyn,ggggg,,,,
soare,plink,clamp,,,,nngnn,ygnnn,ggggg,,,
soare,clint,nymph,funky,,,nnnnn,nnnyn,yynnn,ggggg,,
soare,loath,foamy,,,,nggnn,nggnn,ggggg,,,
soare,culty,apian,toxic,,,ngnnn,ynnyn,nnynn,ggggg,,
soare,clint,bifid,brand,,,nngyn,nnngn,gnnng,ggggg,,
soare,clint,bluff,plumb,,,nnnnn,ngnnn,yggnn,ggggg,,
soare,clint,dampy,dingy,,,nnnnn,nnyyn,gnnng,ggggg,,
soare,culti,butte,,,,nnnng,ngngn,ggggg,,,
soare,trick,gybed,drill,,,nnnyn,nggnn,nnnny,ggggg,,
soare,pudic,gripe,tripe,,,nnnyg,ynnyn,ngggg,ggggg,,
soare,denet,libel,bicep,,,nnnny,nnngn,ngygn,ggggg,,
soare,trued,tenor,,,,nynyy,gynyn,ggggg,,,
soare,trick,krill,,,,nnnyn,nggny,ggggg,,,
soare,worse,,,,,ygnyg,ggggg,,,,
soare,clint,aahed,drama,,,nngyn,nnnnn,yynny,ggggg,,
soare,pleat,enema,hyena,,,nnyny,nngyn,nygng,ggggg,,
soare,clint,tying,think,,,nnnnn,nnggy,gnggn,ggggg,,
soare,baron,radio,ratio,,,nyyyn,ngyyn,ggngg,ggggg,,
soare,cobra,,,,,ngygn,ggggg,,,,
soare,nasty,abacs,basil,,,ynynn,nggnn,yynny,ggggg,,
soare,mutch,scrum,,,,gnnyn,yynyn,ggggg,,,
soare,uneth,bused,,,,ynnny,ynynn,ggggg,,,
soare,pling,phone,,,,nynng,gnngn,ggggg,,,
soare,almud,court,,,,ngngn,nnnyn,ggggg,,,
soare,pleat,bandh,gavel,camel,,nnyny,nyyyn,ngnnn,ngngg,ggggg,
soare,cutin,droop,proof,,,nynyn,nnnnn,ngggy,ggggg,,
soare,lathy,heard,,,,nnggy,nynyn,ggggg,,,
soare,pleat,bandh,angel,,,nnyny,nyyyn,nyynn,ggggg,,
soare,pleat,petal,,,,nnyny,gyygy,ggggg,,,
soare,culty,pouty,,,,ngnnn,nyngg,ggggg,,,
soare,cutin,throb,,,,nynyn,nnynn,ggggg,,,
soare,gault,amnic,maybe,,,nnyng,ngnnn,yynnn,ggggg,,
soare,pleat,metal,fetal,,,nnyny,nyygy,ngggg,ggggg,,
soare,mutch,sprig,,,,gnnyn,nnnnn,ggggg,,,
soare,pling,spine,,,,gnnng,ynggn,ggggg,,,
soare,cloot,ethne,shout,,,gynnn,nngng,nyynn,ggggg,,
soare,pleat,facet,cadet,,,nnyny,nnyyg,ngygg,ggggg,,
soare,abaca,macro,,,,nyygn,ynnyn,ggggg,,,
soare,culty,goody,dodgy,,,ngnnn,nnnng,ygnyg,ggggg,,
soare,cuppy,satyr,,,,gnyyn,nnnny,ggggg,,,
soare,talar,pigmy,barca,rarer,,nnyyy,ngnng,nnnnn,nggnn,ggggg,
soare,culti,hinge,binge,,,nnnng,nnnny,ngggg,ggggg,,
soare,deter,trend,,,,nnnyy,yyyny,ggggg,,,
soare,clint,nutty,,,,nnnnn,nnnyy,ggggg,,,
soare,letch,leant,leapt,,,nngny,ggynn,gggng,ggggg,,
soare,nasty,usual,amiss,,,ynynn,nyynn,nynyn,ggggg,,
soare,thilk,split,,,,gnnnn,ynyyn,ggggg,,,
soare,fitch,myrrh,,,,nnngn,nnnng,ggggg,,,
soare,clint,ditty,width,,,nnnnn,nnyny,ygngn,ggggg,,
soare,solar,sonar,,,,ggyyn,ggngg,ggggg,,,
soare,rewth,tower,,,,ngnyy,yygyn,ggggg,,,
soare,baron,,,,,nyyyn,ggggg,,,,
soare,deter,favel,fever,,,nnnyy,ngngg,gnggn,ggggg,,
soare,talar,pigmy,barca,waver,,nnyyy,ngnng,nnnnn,ngynn,ggggg,
soare,kempt,spark,,,,gnggn,ynnyn,ggggg,,,
soare,culti,bilge,belie,,,nnnng,nngny,gygng,ggggg,,
soare,cloot,sloop,,,,gynnn,ngggn,ggggg,,,
soare,denet,cheek,expel,,,nnnny,nyngn,nnygn,ggggg,,
soare,nempt,smote,,,,gynng,nyyny,ggggg,,,
soare,talar,paler,baler,,,nnyyy,nggng,ngggg,ggggg,,
soare,bundt,above,,,,nyyng,ynnnn,ggggg,,,
soare,cyton,north,,,,ngnyn,nnyyy,ggggg,,,
soare,talar,pigmy,barca,waver,wafer,nnyyy,ngnng,nnnnn,ngynn,ggngg,ggggg
soare,thilk,adman,scant,,,gngnn,ynnnn,ynnny,ggggg,,
soare,trick,gybed,frill,,,nnnyn,nggnn,nnnnn,ggggg,,
soare,chals,aargh,awash,,,yngnn,nygny,gynng,ggggg,,
soare,thilk,smack,snack,,,gngnn,nnnng,gnggg,ggggg,,
soare,cloot,scold,scowl,,,gynnn,yygnn,gggyn,ggggg,,
soare,clint,frail,,,,nngyn,nyynn,ggggg,,,
soare,trick,print,drift,,,nnnyn,yggnn,nggng,ggggg,,
soare,clint,igloo,limbo,,,nynnn,nyynn,ynyng,ggggg,,
soare,culti,bumph,fence,,,nnnng,ynnnn,nnnnn,ggggg,,
soare,meynt,motel,,,,ngnny,gynny,ggggg,,,
soare,pling,ounce,,,,nynng,nnnyn,ggggg,,,
soare,talar,becke,freak,wreak,,nnyyy,nnngy,nynyn,ngggg,ggggg,
soare,deter,bavin,revel,,,nnnyy,ngngy,nngnn,ggggg,,
soare,bloat,talon,,,,nyynn,nyyyy,ggggg,,,
soare,cutin,vigor,prior,,,nynyn,nnnyn,nyngg,ggggg,,
soare,denet,inept,knelt,,,nnnny,nyyng,nggng,ggggg,,
soare,demon,cello,,,,nynny,ngnyn,ggggg,,,
soare,glitz,abamp,flake,,,nngng,ngnnn,nngnn,ggggg,,
soare,denet,debug,,,,nnnny,ggnnn,ggggg,,,
soare,bundt,anode,,,,nyyng,nnygn,ggggg,,,
soare,pudic,trice,crime,,,nnnyg,nnnyy,nggyg,ggggg,,
soare,saute,salve,,,,gnyng,ggnng,ggggg,,,
soare,cloot,scout,,,,gynnn,yngng,ggggg,,,
soare,culti,pique,imbue,,,nnnng,nynny,nyngg,ggggg,,
soare,clint,dampy,pinky,,,nnnnn,nnyyn,nnnyg,ggggg,,
soare,thilk,agave,stave,,,gngng,ynnnn,nnggg,ggggg,,
soare,gault,vague,,,,nnyng,ygynn,ggggg,,,
soare,clint,chock,,,,nynnn,gnnnn,ggggg,,,
soare,clint,aswim,fight,,,nnnnn,nnyng,nnnyn,ggggg,,
soare,demon,video,,,,nynny,yynyn,ggggg,,,
soare,nempt,stone,,,,gynng,yynny,ggggg,,,
soare,letch,teach,,,,nngny,ngygg,ggggg,,,
soare,denet,eight,cleft,,,nnnny,nynng,ynnng,ggggg,,
soare,acids,frost,,,,yynyn,nnnny,ggggg,,,
soare,clint,abamp,prawn,,,nngyn,nnnyn,nngny,ggggg,,
soare,culty,booty,,,,ngnnn,nnngg,ggggg,,,
soare,mushy,bliss,twist,,,ynnnn,nnynn,nnggn,ggggg,,
soare,pleat,apnea,,,,nnyny,ynyyn,ggggg,,,
soare,thilk,sting,stiff,,,gnnnn,yngnn,gggnn,ggggg,,
soare,plink,plaza,,,,nngnn,ggnnn,ggggg,,,
soare,culti,ledge,,,,nnnng,nnynn,ggggg,,,
soare,pleat,tweak,,,,nnyny,nnggy,ggggg,,,
soare,hoard,board,,,,ngggn,ngggg,ggggg,,,
soare,clint,grant,,,,nngyn,nnngg,ggggg,,,
soare,denet,medic,,,,nnnny,ygnnn,ggggg,,,
soare,bloat,bayou,bacon,,,nyynn,gnyyn,ggngn,ggggg,,
soare,gault,becap,cable,,,nnyng,ngngn,yyyyn,ggggg,,
soare,clint,drawl,brawl,,,nngyn,nynnn,ngggg,ggggg,,
soare,thilk,slunk,,,,gnnnn,nnnyg,ggggg,,,
soare,marsh,raspy,,,,ynyyn,ngyyn,ggggg,,,
soare,cyton,rough,forum,,,ngnyn,nnnyn,ygynn,ggggg,,
soare,pownd,drone,,,,nynyg,nyngy,ggggg,,,
soare,meynt,women,,,,ngnny,yynyn,ggggg,,,
soare,mushy,mucus,,,,ynnnn,ggynn,ggggg,,,
soare,abaca,boast,,,,yggnn,nygnn,ggggg,,,
soare,culty,toddy,,,,ngnnn,nnnyg,ggggg,,,
soare,meynt,woven,coven,,,ngnny,nynyn,ngggg,ggggg,,
soare,cutin,tumor,,,,nynyn,ngynn,ggggg,,,
soare,deter,abrim,truer,,,nnnyy,nnygg,nnynn,ggggg,,
soare,clint,tramp,wrath,,,nngyn,nnnny,yggnn,ggggg,,
soare,thilk,stall,,,,gngnn,ynngn,ggggg,,,
soare,dempt,steam,,,,gnyny,nyyny,ggggg,,,
soare,clint,gaily,axial,,,nnynn,nygnn,nygyn,ggggg,,
soare,deter,pilch,purer,,,nnnyy,nnngg,gnnnn,ggggg,,
soare,clint,gaily,daily,,,nnynn,nygnn,ngggg,ggggg,,
soare,clint,trail,,,,nngyn,nyyny,ggggg,,,
soare,culti,wince,niche,,,nnnng,ynnny,ngyyg,ggggg,,
soare,letch,mealy,,,,nngny,ygnnn,ggggg,,,
soare,culti,juice,,,,nnnng,ygnny,ggggg,,,
soare,clint,knoll,nylon,,,nynnn,nynyn,nyyyn,ggggg,,
soare,clint,bluff,plump,,,nnnnn,ngnnn,nggnn,ggggg,,
soare,feted,merry,,,,nnngy,ngnnn,ggggg,,,
soare,plink,claim,flail,,,nngnn,ngynn,ngggn,ggggg,,
soare,clint,dampy,papal,,,nnynn,nynnn,ngnyn,ggggg,,
soare,pleat,cheat,wheat,,,nnyny,nnggg,ngggg,ggggg,,
soare,feted,merry,berry,,,nnngy,ngnnn,ngggg,ggggg,,
soare,rewth,ampul,cower,,,ngnyy,yygnn,nnnnn,ggggg,,
soare,deter,erect,,,,nnnyy,nyyyy,ggggg,,,
soare,pudic,revue,brute,,,nnnyg,nynnn,ynnyg,ggggg,,
soare,denet,belch,leggy,,,nnnny,ngnnn,ngynn,ggggg,,
soare,pling,snipe,,,,gnnng,yngyn,ggggg,,,
soare,spelt,seven,sinew,,,gnnny,gnynn,gnngy,ggggg,,
soare,newie,skier,,,,gnnyy,nynyn,ggggg,,,
soare,denet,bench,penny,,,nnnny,nggnn,nggnn,ggggg,,
soare,clint,dumpy,jumpy,,,nnnnn,nnnnn,ngggg,ggggg,,
soare,radar,ahint,rally,,,nnyyn,ggnnn,ynnnn,ggggg,,
soare,humic,umbra,,,,nnygn,nyynn,ggggg,,,
soare,kempt,acidy,scary,,,gnggn,nnnnn,ygnng,ggggg,,
soare,meynt,model,modem,,,ngnny,gynnn,ggggn,ggggg,,
soare,acids,gross,,,,yynyn,nnnng,ggggg,,,
soare,clint,avian,,,,nnynn,nngyn,ggggg,,,
soare,deter,befog,greed,,,nnnyy,yyngy,nynny,ggggg,,
soare,dault,satin,,,,gnynn,ngnny,ggggg,,,
soare,culty,apian,tonic,,,ngnnn,ynnyn,nnyny,ggggg,,
soare,radar,karma,parka,,,nnyyn,ygnyn,yggng,ggggg,,
soare,thilk,suing,sniff,,,gnnnn,nngnn,gngyn,ggggg,,
soare,clint,dimly,lipid,livid,,nnnnn,nyynn,ygnyn,ggngg,ggggg,
soare,kempt,stark,,,,gnggn,ynnny,ggggg,,,
soare,trick,abmho,trump,,,nnnyn,ggnnn,nnynn,ggggg,,
soare,clint,fudgy,giddy,,,nnnnn,nnynn,nngyg,ggggg,,
soare,centu,reuse,,,,ynnyg,ngnny,ggggg,,,
soare,bloat,taboo,,,,nyynn,ynyyy,ggggg,,,
soare,bloat,among,avoid,,,nyynn,nngyn,gngnn,ggggg,,
soare,pling,choke,quote,,,nynng,nnnnn,nngng,ggggg,,
soare,denet,debug,devil,,,nnnny,ggnnn,ggnnn,ggggg,,
soare,denet,agila,liken,,,nnnny,nnygn,nnyyn,ggggg,,
soare,agloo,gloss,,,,yynnn,nyyyn,ggggg,,,
soare,talar,pigmy,gayer,,,nnyyy,ngnng,nnyny,ggggg,,
soare,deter,beret,,,,nnnyy,ngygy,ggggg,,,
soare,pilum,noise,,,,ygnng,nynnn,ggggg,,,
soare,plink,bland,gland,,,nngnn,ngngn,ngggg,ggggg,,
soare,letch,dealt,,,,nngny,ygynn,ggggg,,,
soare,thilk,slimy,sling,,,gnnnn,nngyn,gggnn,ggggg,,
soare,cutin,furor,rumor,,,nynyn,ngnnn,ngygg,ggggg,,
soare,opera,,,,,nyygy,ggggg,,,,
soare,clint,thigh,,,,nnnnn,nngny,ggggg,,,
soare,liman,tonga,,,,ngynn,nnnyy,ggggg,,,
soare,abaft,flare,,,,nnggg,nngyn,ggggg,,,
soare,culty,bumph,found,wound,,ngnnn,nynnn,nynnn,ngggg,ggggg,
soare,culti,white,,,,nnnng,nnngy,ggggg,,,
soare,clint,bully,bulky,,,nnnnn,nynnn,gggng,ggggg,,
soare,culti,etude,,,,nnnng,nynyn,ggggg,,,
soare,worse,horse,,,,ygnyg,ngggg,ggggg,,,
soare,radar,circa,,,,nnyyn,yynnn,ggggg,,,
soare,clint,midgy,daddy,paddy,,nnynn,nnnnn,nngng,ngggg,ggggg,
soare,clint,dingo,inbox,,,nynnn,nnyyn,nyyny,ggggg,,
soare,clint,fudgy,fizzy,,,nnnnn,nnynn,gnnng,ggggg,,
soare,clint,aband,grain,,,nngyn,nnyyn,nngyn,ggggg,,
soare,feted,exert,,,,nnngy,nyyyn,ggggg,,,
soare,spree,surge,,,,gnnyg,gngng,ggggg,,,
soare,pleat,glean,gleam,,,nnyny,ngggn,ggggn,ggggg,,
soare,culti,aahed,belle,,,nnnng,nngnn,nnnyn,ggggg,,
soare,salon,salvo,,,,gyynn,gggyn,ggggg,,,
soare,crust,crush,,,,ynnyn,ggggn,ggggg,,,
soare,trick,fruit,,,,nnnyn,ygynn,ggggg,,,
soare,dault,apish,sappy,,,gnynn,ngnnn,yynyn,ggggg,,
soare,talar,abamp,taker,,,nnyyy,ggnng,ynnnn,ggggg,,
soare,clint,tract,,,,nngyn,ynnng,ggggg,,,
soare,pling,ovine,,,,nynng,nnggn,ggggg,,,
soare,thilk,skimp,spiky,,,gnnnn,nngny,gygny,ggggg,,
soare,clint,bifid,frank,,,nngyn,nnngn,nnynn,ggggg,,
soare,deter,reedy,,,,nnnyy,ygnyy,ggggg,,,
soare,clint,tulip,filth,,,nnnnn,nyyny,yngyn,ggggg,,
soare,thilk,spawn,spasm,,,gngnn,nnnnn,gggnn,ggggg,,
soare,glitz,weave,heave,,,nngng,nnnnn,ngggg,ggggg,,
soare,bloat,mambo,,,,nyynn,ynyyn,ggggg,,,
soare,trick,abmho,right,,,nnnyn,yyynn,nnngn,ggggg,,
soare,plink,abaca,clank,,,nngnn,ngngg,nngyn,ggggg,,
soare,crust,trust,,,,ynnyn,ngggg,ggggg,,,
soare,denet,agila,lumen,,,nnnny,nnygn,nnnyn,ggggg,,
soare,faugh,borne,,,,ngnyg,nnnnn,ggggg,,,
soare,cloot,knosp,spook,,,gynnn,nnggn,yngyy,ggggg,,
soare,saute,sauce,,,,gnyng,gggng,ggggg,,,
soare,talar,abaci,amber,,,nnyyy,nynng,gynnn,ggggg,,
